Datum,DAX_Kurs_USD
,DAX
2019-04-12,22.463579177856445
2019-04-15,22.504961013793945
2019-04-16,22.63248062133789
2019-04-17,22.674705505371094
2019-04-18,22.77604103088379
2019-04-22,22.792930603027344
2019-04-23,22.695817947387695
2019-04-24,22.709331512451172
2019-04-25,22.657814025878906
2019-04-26,22.775197982788086
2019-04-29,22.775197982788086
2019-04-30,22.90778350830078
2019-05-01,22.801380157470703
2019-05-02,22.759151458740234
2019-05-03,22.978721618652344
2019-05-06,22.73381805419922
2019-05-07,22.31917381286621
2019-05-08,22.526918411254883
2019-05-09,22.401086807250977
2019-05-10,22.497358322143555
2019-05-13,22.00839614868164
2019-05-14,22.217830657958984
2019-05-15,22.383350372314453
2019-05-16,22.649370193481445
2019-05-17,22.439931869506836
2019-05-20,22.13422393798828
2019-05-21,22.282011032104492
2019-05-22,22.282011032104492
2019-05-23,22.002485275268555
2019-05-24,22.002485275268555
2019-05-28,22.041332244873047
2019-05-29,21.491565704345703
2019-05-30,21.78882598876953
2019-05-31,22.961835861206055
2019-06-03,21.80909538269043
2019-06-04,22.032886505126953
2019-06-05,22.054841995239258
2019-06-06,22.23218536376953
2019-06-07,22.41291046142578
2019-06-10,22.590253829956055
2019-06-11,22.705947875976562
2019-06-12,22.542118072509766
2019-06-13,22.362239837646484
2019-06-14,22.2634334564209
2019-06-17,22.31917381286621
2019-06-18,22.6459903717041
2019-06-19,22.750709533691406
2019-06-20,22.93649673461914
2019-06-21,22.928050994873047
2019-06-24,22.931428909301758
2019-06-25,22.835159301757812
2019-06-26,22.87316131591797
2019-06-27,22.921688079833984
2019-06-28,22.96502113342285
2019-07-01,23.268333435058594
2019-07-02,23.302995681762695
2019-07-03,23.51097869873047
2019-07-05,23.173006057739258
2019-07-08,23.155670166015625
2019-07-09,23.01701545715332
2019-07-10,22.981483459472656
2019-07-11,22.895689010620117
2019-07-12,22.83069610595703
2019-07-15,23.025680541992188
2019-07-16,23.03694725036621
2019-07-17,23.03694725036621
2019-07-18,23.03694725036621
2019-07-19,22.765701293945312
2019-07-22,22.71370506286621
2019-07-23,22.981483459472656
2019-07-24,22.98668098449707
2019-07-25,22.722370147705078
2019-07-26,22.64437484741211
2019-07-29,22.887022018432617
2019-07-30,22.38353157043457
2019-07-31,21.899097442626953
2019-08-01,22.122676849365234
2019-08-02,22.122676849365234
2019-08-05,21.353137969970703
2019-08-06,21.379131317138672
2019-08-07,21.57498550415039
2019-08-08,21.72577667236328
2019-08-09,21.795103073120117
2019-08-12,21.57151985168457
2019-08-13,21.673782348632812
2019-08-14,20.928499221801758
2019-08-15,20.867839813232422
2019-08-16,21.119152069091797
2019-08-19,21.474458694458008
2019-08-20,21.271677017211914
2019-08-21,21.589717864990234
2019-08-22,21.5021915435791
2019-08-23,21.367000579833984
2019-08-26,21.268207550048828
2019-08-27,21.471860885620117
2019-08-28,21.392133712768555
2019-08-29,21.54205322265625
